dataset,sample_id,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes,source_file,meeting_id,speaker,noise_type,snr_db,audio_path,y,lm_avg_neg_logprob,lm_perplexity,lm_surprisal_std,repetition_ratio,unique_token_ratio,token_count,true,pred,score
primock_medical_noisy,mednoisy_day1_consultation06_doctor,"Hello? Uh, hello. Can you hear me OK? OK, great. . I am, yes. Nice to see you here, Oscar. Um, how can I help you this afternoon? OK. Do you want to tell me a bit more about it? When did it all start? OK. OK. OK. Is there anything you're particularly worried about? OK. OK. Right. Right, OK. So you mentioned you're feeling, uh, short of breath for the last couple of weeks, but mainly the last couple of days it's got a bit worse. Um, uh, and you're now feeling more breathless on kind of minimal, minimal exertion you mentioned. Um, have you noticed any other symptoms at all, uh, uh, with your breath? So, for example, any pain in your chest? OK. And have you found yourself coughing, coughing at all? OK. OK. And how's your general health otherwise? Are you feeling uh, weak, lethargic? OK. OK. And what do you mean by that? OK. Um, is that, is that both ? Both ankles? OK. Uh, I can imagine, yeah. Um, and again, over how long has this, have you noticed this for? Past few days, OK. And is this something that you've had before, in the past? OK. OK. Um, fine. OK. So, um, just to really recap, uh, so you're really, in the last couple of weeks, uh, you've been feeling breathless, uh, but worse in the last couple of days. You mentioned you had a bit of a dry cough. Um, and some swelling in your ankles. Um, reporting no chest pain. Um, and, and have you had any, have you any, have you noticed your heartbeat racing at all? So, palpitations or skipped heartbeat? OK. And any temperatures or fevers? OK. And how about your appetite? Are you eating and drinking OK? OK. And your waterworks? Are you passing urine OK? Yeah. Sure, OK. Alright. Um, fine. So, your uh, your past medical history. You mentioned heart failure. Any, any other medical history I should be aware of? OK. OK. And when, when you say a small heart attack, did they give you a name, for what happened, a, a name of a diagnosis? It's more hard to say. OK. Was it like angina or, um, OK. OK. OK. You've been OK since then. OK, alright. So, apart from the uh, the heart, the heart problems, the heart failure, any other problems I should be aware of? OK. Um, do you take any regular medications, apart from your diuretics that you're taking? And do you know which ones? . Do you know which dose you're taking? That's OK. No problems. Um, Any other medications? OK. The Metoprolol, was it? Or? Sorry, the connection's not very good. OK. Thank you, yeah. And a thousand , OK. Alright. Any allergies at all? Any medications? No. OK. And is there anything in the family that's, uh, that, that's uh, that's important for me to know? Any family history of medical problems, heart problems, lung problems? I'm sorry to hear that. And, um, how old was your father when he passed away? Early sixties, OK. Alright. Anything else I should be aware of? OK. Is your mother still with us? OK, alright. Um, and socially, sir, just tell me a bit more about your situation at home. Who lives at home with you? You've got two cats. OK, great. Do they have names? OK. Um, so it's just you and your cats. And um, in terms of day to day, are you working at the moment? OK. And how is that? Is that quite stressful, long hours? Mm. Yeah, that's certainly a consideration, isn't it? So let's, let's try and get you better soon, so it doesn't have any um, impact on your, on your job. Uh, and do you find yourself doing a lot of anti-social hours? Do you , do you do a lot of night driving, weekend driving? OK. OK, alright. And what about smoking and alcohol? So, 'cause that can sometimes be very important when it comes to heart problems. Do you, do you smoke at all? So, you used to smoke? And how many did you smoke a day, on average? Um, and how many, how many years was that for? OK. And what about the stopping? That must have been difficult for you. stopping. Um, and what, what about alcohol? OK. Do you do much in the way of exercise, sir? OK. OK. Right, OK. And certainly now your symptoms, you, you're, you said you're feeling more breathless even walking to the uh, to the shop, she said. Um, right. Ohh um, based on your, based on you history, and having listened to your story, I, I wonder whether you've had a flare-up of your heart failure, sir. Um, Which can sometimes happen. Um, um, and uh, It's . So, it seems like your heart's not pumping as well as it should be. Um, and obviously having diagnosed with heart failure, there's obviously Um, that's the first thing that comes to my mind. Um, now there's a couple of options move forward. Um, Given that you're otherwise well at the moment, and having examined you, your chest, and your saturations and blood pressure are all OK, I'm quite happy to increase your dose of Furosemide. Maybe, rather than one tablet a day, we can do two tablets a day, for the first few days. Um, and see, and see how you're getting on. Uh , I think, I think, it's, it's, it's definitely worth treating your symptoms. But what we should also think about is maybe doing a couple of other tests, like a blood test, and maybe an echocardiogram of your heart, to see how well your heart's pumping. Is that something you've had before ? Yeah, so um, an , it's a, it's a general scan of your heart. You might have had this done before, when you were diagnosed. And it's just to get a good Sorry? You remember that. OK, fine. That's something I can organize for you today. And, and that might take a week or two weeks for that to be organized. But, I think certainly in the meantime, let's, um, Let's, let's get a blood test done. We can check your um, you know your full blood count, look for signs of anemia. We can have a check of your kidney function. Um, and we can definitely increase your um, your Furosemide, uh, to you know, one tablet twice a day. But I really like, would like you to come back and see me in about a week's time, see how you're getting on. That sound reasonable? And of course, in the meantime if you are getting more unwell, feel like you're getting more breathless, or you're having any other symptoms like chest pain, or palpitations or dizziness, then, uh, you know I want you to give me a call sooner than that, and we can have a chat on the phone as well. OK? Do you have any questions for me? Great, and then well I wish you all the best! Have a good day. OK. Thank you.","Hello. Hello, can you hear me okay? Okay, great. I am, yes. Have a good evening. Okay. Okay. Thank you for listening to us. Okay. Is anything particularly worried about us? Is anything okay? No worries. Do you want to take a short breath for the last couple of weeks or maybe the last couple of days is a little bit worse and you'll have to be more preface of the minimal exertion you mentioned. And maybe there's any instances with your grafts, or if there aren't any pain in your chest. Do you have yourself a cop? Okay, so how's your general health, otherwise, are you feeling weak and phlegic? Ok",0.6245819397993311,-0.7042007705552927,0.4388671174895863,1.4265502692688117,Hallucination Error,hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day1_consultation06_doctor.wav,1,3.8405001163482666,46.548748409528685,3.1332521438598633,0.0,0.6111111111111112,144,1,0,0.46611389415224724
commonvoice,ls_49,NEAR THE FIRE AND THE ORNAMENTS FRED BROUGHT HOME FROM INDIA ON THE MANTEL BOARD,"near the fire, and the ornaments Fred brought home from India on the mental board.",1.0,-0.235634327,0.001576194,1.108108108,Hallucination Error,hallucination,mishr,,commonvoice_annotation_completed .csv,,,,,,1,5.265550136566162,193.55275995412964,3.794004201889038,0.0,0.8947368421052632,19,1,0,0.2700935822733165
commonvoice,ls_7,HE THOUGHT IT WAS A LAST BURST OF ENERGY HE KNEW HOW CLOSE THEY BOTH WERE TO EXHAUSTION,He thought it was the last burst of energy. He knew how close they both were to exhaustion.,1.0,-0.164912682,0.010001875,1.109756098,Hallucination Error,hallucination,mishr,,commonvoice_annotation_completed .csv,,,,,,1,4.004673004150391,54.853884473531544,3.1050426959991455,0.0,0.95,20,1,0,0.24292371370329655
adversarial,adv_5683-32866-0022,ITS CURTAINS WERE OF THICK AND FADED TAPESTRY,Its curtains were thick and faded top street.,1.0,-0.4117099046707153,0.0538876540958881,0.8490566037735849,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,7.531386375427246,1865.6902585514174,4.965072154998779,0.0,1.0,9,1,0,0.17489189677293057
librispeech_fallback,ls_0057__clean,A RED HAIRED MOUNTAIN OF A MAN WITH AN APPARENTLY INEXHAUSTIBLE STORE OF ENERGY,A red-haired mountain of a man with an apparently inexhaustible store of energy.,0.9285714285714286,-0.1664511639138926,0.00482332194224,1.0526315789473684,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,clean,,,1,4.714136123657227,111.51243659594245,3.404353380203247,0.0,0.9444444444444444,18,1,0,0.24440377900868882
primock_medical_noisy,mednoisy_day2_consultation06_patient,"Hello. Good morning. Hi, . Yeah, sure. Um, my name is John Doe. Um, and I am twenty seven years old. Um, so, I was born in nineteen ninety one, um, seventeenth of November. Yeah, yeah. , yeah, exactly. I've, I'm , kind of struggling to breathe at the moment. I, I got stung by a wasp, um, recently. Well, I'm not sure whether it's kind of bitten or stung. Um, but I, uh, I'm feeling like slightly anxious that, uh, there's a bit of, I've got a bit of a, a rash on my arm where, i got stung. Um, and, I've, kind of. But yeah, as I say, I've got this difficulty breathing and potentially, um, there's a bit of swelling in my lips. My tongue feels a bit weird. Um, it was, just a few minutes ago. Yeah, it's just kind of on the right-hand side. Um, and it, and it's just a bit sore, maybe it hasn't kind of , fully swollen up yet. Yeah. Yeah . Right. I, I, I , I don't, feel like it's , like particularly acute, but i'm just kind of a bit anxious that it might get a bit worse. I don't, I just wanted to speak to someone. Uh, not that I know of. Uh, I haven't no. Um, I, , I, I find it difficult to tell the difference between a bee and a wasp, but um, , yeah it was one of the two. Yeah, it was on my arm. Uh, yeah sure. Um, it's just, just there. Mm-hmm. It's, it's slightly red, yeah and, and kind of there's, a bit of a, like a hole there, where I think that the wasp, stung me. Uh, . Not particularly. I, I guess it's just a bit kind of blotchy, uh, and a bit of a rash. It doesn't feel like, particularly swollen. Um. Not at the, not at the moment, no. Nothing, nothing yet. Um, I've, I've had eczema before. Um. , that's kind of the, the major thing, nothing, nothing really. Uh, I'm allergic to penicillin. Um, not that I think is, particularly relevant, no. I don't have, I don't have any. Uh, not that I know of, I've , yeah, I've been around dogs and cats, . No. Uh, yeah, uh, sometimes, occasionally. Um, no. No. Yes. Uh, I am a, uh, computer scientist. Yes. Um, I have a cat, at home. Yep. Yeah. Yup . Ah. Right. Yeah. Yeah. Yeah. OK. Uh, no, I think, I think that kind of, that makes me feel a bit better. I guess, can I get that um, can I get the, uh, so the antihistamine from any shop, or like does it pharmacy? OK. OK . OK. Great. Yeah . OK, great. Yeah, that makes sense. OK. Thanks. I appreciate your time. Bye bye, bye.","Hello. Good morning. Hi, how are you? Hello. Yeah, sure. My name is Juan Do and I'm 27 years old. So I was born in 1991, in 17th of May, I was... Yeah, yeah. Yeah, exactly. I'm kind of struggling with the breathing at the moment. I got stung by a lot recently, but I'm not sure whether it's hand-fitting or stung, but I'm feeling like slightly anxious that there's a bit of, I've got a bit of a rash on my arm where I put tongue and I kind of, yeah, as I said, I've got a little bit of ziplocid breathing and potentially there's a bit of swelling in my lip, the tongue feels a bit weird. It was just ",0.5292887029288703,-0.5685178114992169,0.3511786318487591,1.866720298676116,Non-Hallucination Error,no_hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day2_consultation06_patient.wav,0,3.3757383823394775,29.245870444887718,2.925929546356201,0.0,0.5426829268292683,164,0,1,0.5171598691446877
adversarial,adv_5683-32866-0023,ALL THE FURNITURE BELONGED TO OTHER TIMES,All the fractional norms are the same.,1.0,-1.0388978322347004,0.2509231269359588,0.8837209302325582,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.575299263000488,97.05708038432563,3.8609678745269775,0.0,0.8888888888888888,9,1,0,0.2763456498686711
commonvoice,ls_21,THEN THE POWERFUL TWIST THAT THRUST IT ASIDE IN AND UNDER THE GUARD,"Then the powerful twist that's rest of the side, in and under the guard.",1.076923077,-0.329305744,0.015908843,1.014084507,Hallucination Error,hallucination,mishr,,commonvoice_annotation_completed .csv,,,,,,1,5.730564117431641,308.1430482216234,3.4006049633026123,0.0,0.8823529411764706,17,1,0,0.27398076326055215
adversarial,adv_1089-134686-0015,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG,"But the dust even in this room covered all the spots, the bell man.",1.0,-1.007083190114875,0.1268306225538253,1.0151515151515151,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.903702259063721,366.3914359631235,2.6938328742980957,0.0,0.875,16,1,0,0.2765940483141166
primock_medical_noisy,mednoisy_day4_consultation02_patient,"Hello. . Yes, I can hear fine. Uh, I am, uh, Patrick Smith. Uh, thirty five years old. Um, October, seventh. Uh. ninety , three something. Yes. Yes, we are. Yeah. It's, it's really affecting my work. Uh, uh, it comes and goes. Uh. Uh, I kind of, feel like, uh, it's, it's hard 'cause I, I , kinda lose my appetite. Also. Uh, one thing that's kinda weird is, I just sometimes also get like some, tingling in my arms. . And, like, especially if, for example when I, come into the elevator, in the morning. I , I can uh, of have, my heart is beating, kinda fast. Almost randomly like. Yeah, it's, it's, it's at different , times. , one time, one thing at a time. Uh, not really but, generally during, work times. I'm at work, I'm in a meeting, or on my laptop. Um, I can't say, so like, kind of over . , the headache? No, it's mostly in the front, and then yeah, it just kind of stays there. Yeah. , not, not, not really, but it's like, making it hard. I, yeah, I kind of feel a little bit nauseous maybe. Um. And sometimes I also feel like. Uh, yeah. It's like uh, maybe, probably, breathing or something. No . Uh, so. No, I, I feel like my, like, health situation was mostly under control. Yeah . But it , it started roughly when I changed jobs. I'm a lawyer. Yes. Not really. I get it, mostly when I'm, at work. Like fifty-fifty. I go to meetings and then uh, sit in front of a computer. There's a lot of reading. Um. , yeah, it happens then, yeah. Uh, no, I was a lawyer at previous job as well. Think it's, seven, or eight. Yeah, it's like, a law firm, like, there's always pressure. Yeah. Yes. Five pounds. It's not intentional, no. , not really, ah, no. No. Yeah. Both. No. Quick picking , yeah. Yeah. Uh, but like. I would say like, I get this like, feeling of, short , like, , short of breath, sometimes. So, like, that could be what, you we're, referring to. Yeah, no. Yes. Sorry, yeah. No. Yeah. I, I, when I like, it's maybe once a day, uh, maybe more. Uh. There's one more thing that I, I think I should mention, like, I do have like, some loss of libido at home. Same amount of time really, like, since I changed my job. Uh, well I have, hyperthyroidism. Thyroxine. Yes. Yes. Like, once a week, couple of glasses, of wine. No. No. . No. Yeah. Yeah. Yeah. Yeah. Yep. That sounds, uh, very good. Thank you. OK. . Yep . Yep. Yep. Thank you. Right . No, that was it. Thank you very much. Yep , bye.","Hello. Okay. Guess I can hear you fine. I am Patrick Smith. 35 years old. October 7th. October 7th. October 7th. October 7th. Uh... Like... Something. Yes. Yes, we are. Yeah, it's really affecting my work. It comes in and goes. I kind of feel like it's hard, I kind of lose my appetite also. One thing that's kind of weird is I sometimes also get like some tingling in my arms. And like especially for example when I come into the elevator in the morning, I kind of have my heart is beating kind of fast. Oh no, it's randomly like, yeah, it's a different times. What was roughly one time thing at a t",0.492600422832981,-0.5230201335452361,0.4619994880631566,1.2473843243002305,Non-Hallucination Error,no_hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day4_consultation02_patient.wav,0,3.627707004547119,37.62644036818227,3.1025807857513428,0.0,0.551948051948052,154,0,1,0.5100230573928368
primock_medical_noisy,mednoisy_day1_consultation11_patient,"Hello? Hello. Uh I can hear you, but I can't really see you. Is, is that OK? Am I meant to Just connection on the screen. OK. Um so, um my name is uh Dan Choudhry. I am seven, twenty seven. Um so I've just um, been having some troubles, basically in the uh, I guess it's been a little while now. And I've just been feeling not so great. And It's all come from like, uh it's like basically I think it's diarrhoea. And it's like just coming out, like loads of it. Like I go to the toilet and it's just super watery and it Yeah it doesn't feel very solid. It so, it just, it's just pouring straight from my bum, and like just coming out. And it's, uh, Yeah it's just uh not, not been very pleasant. And like I just, it just kind of hasn't, doesn't feel like it's getting better. So Um, so I think it was a few, when I think about it So Monday, Tuesday, I I, so I think it was about three, it's been about three days now. Um so I , I feel like it's like almost every hour, when I'm awake. Um, so . Sorry? Yeah, so I mean I'm , I'm trying to drink a lot of water. But um, yeah it's just quite a lot and Uh it's, yeah I I, I think I I feel like it's just, just fluids coming out. Um So I, no I don't, I don't remember anything, like, no I , I think it's just I, nothing like that. There's nothing like that. Yeah. I mean I, it, I feel, I feel a cramp . and then, and then I know it's time to go right? So, around every hour I just feel something come up. And then I have to go. So, yeah I mean that's, that's the , kind of the first sign. It's kind of, . If I think about it, it's like, it's like at the bottom. Uh, I don't know if that makes sense. Um Um I I think it it , it feels pretty , like in the middle, to me. Not on any side, left or right. Um, it it comes and goes. It comes and goes. OK so like Um So What do you mean by, uh pain? So I, I think it's maybe a I I guess so. I'm, when I think about it, like when I get it, I can pretend that I don't feel it. So I can still sit down and Uh I can still like cover it up, and people don't really notice. So I, I don't know what that means. But maybe is that like a six, or a seven? OK . Um, yeah I definitely, I definitely feel kind of nauseous. Um Like I and, like I've have vomited. And when I like, I think it's maybe something to do with like, whenever I have like milk or something like that, I just feel like I want to vomit. And actually, yeah one time I just like had some milk, and I just completely vomited it. Um, I've been , I've been trying to avoid it. But um, yeah. Um, sorry could you repeat that? Uh no, no it's not. Um so I, yeah I think I am pretty, I feel kind of really hot all the time. And uh I'm pretty sure I'm burning up. I haven't actually done any temperature reading, or anything like that. But it's, I, yeah I've, I've sure I'm, I'm not a, like not a normal temperature. Um yeah a bit, I guess less frequently maybe. Um but yeah, it seems to be OK. Um so I , so my um my brother has had, actually had something like this for um he has it as well for five days, as well. Um and I I've, I'm not, yeah I I can't think of what, what the trigger is for me. I mean, my brother normally can deal, deals with this stuff a lot better than me. But , yeah I, that's why Um He, so he's been like this for five days. I think he's getting better, but I'm not, I'm not really sure. He said, he said he had, he's had something for a little while as well. Um so it just feels like the, the fluids do go down. But it just feels like it's going straight through. It just feels like it's going straight through. Um so, I had some, I mean I had some lunch today. Um But again it just it just came, come out pretty loose. Um, so I um, yeah I think, I think otherwise I'm fit and well. I um Yeah I mean I, I'm an OK weight. And um, I I can't think of any related medical history. Um, I mean like my, yeah I no I I don't think so. So I Um No I mean I, I've been taking some like Paracetamols and stuff like that lately. But uh, I haven't been, I'm not on any regular medication or anything like that. Um, so I don't have any allergies that I know of. Um bowel, so would, would bowel like, is is the colon like something that So my, yeah my, my dad actually has um colon cancer at the moment. So um, from what I heard he's kind of, So I don't I don't speak to him that often. So I don't, I don't know the exact details. And I, I don't exactly know the full things of like the steps of cancer, and all that kind of thing. But um, he's sort of in his third stage. Uh, I'm not sure what that means exactly. Um, and yeah. So yeah it's, it's um, he's, yeah you can, yeah I can see he's kind of weaker, and it's affecting him a lot. And um, that's it's quite, I I guess he's um, had it for a little while now. Um so, uh not my brother. He doesn't live with me. I'm, I live with my, um sister and my mum. Um, I think, I mean in what sense do you mean that? I mean uh I think uh, yeah it's been, it's been tricky. Um Going to work with all of this. Um I dislike um, taking time off work. I feel like I I just want to go, um when I can. So I I try and go um I think at, at home, uh yeah I just haven't really um I I don't normally actually um, eat with my family. I normally am buying stuff and that kind of thing. So, I don't think it's affected them. And I haven't really been, haven't really gone into detail with my sister and my mom about it. Um Yeah. I'd, I'd just rather deal with these things. Um so Um So I work at a, I I work at um an office, um in Central London. Um it's uh, so I work in government. Um so I I smoke um, I smoke uh, uh for like socially, but not like regularly. Um So normally if if it's a, a Friday or something like that I might, I might have a cigarette or something like that. But um not . Sorry? So alcohol, um uh you know I might have a a beer during the weekdays, maybe uh not that many, maybe um . On Fridays I have more um alcohol um But yeah uh, I'll have my units um Uh, honest, I suppose um, not every week, but maybe I'll once or twice a month, that yeah, I'll go out with my friends and drink a lot so that that's um, yeah um OK. OK. Uh-huh. Should I just drink like normal water? I just feel like every time I drink it's just coming out. Um Do i need like a prescription for that? OK. OK. OK. So you're saying that I should, I could, uh I'll try and buy this Dioralyte. What, what should I do in terms of um, food and that kind of thing? Should I just focus on fluids? OK. Is it OK for me to carry on having like, um Paracetamol and things like that? OK. Uh, OK I'll try. Yeah. OK. Alright. Thank you very much. Thanks, thanks for helping me out. K. Bye.","Hello? Hello? I can't hear you, but I can't really see you. Is that okay? I meant to just It's a different connection on the screen. OK. So my name is Dan Chowdhury. I am 27. So I've just been having some troubles. Basically, I guess it's been a little while now, and I've just been feeling not so great and it's all come from like, it's like basically I think it's diarrhea and it's like just coming out like loads of it. Like I go to the toilet and it's just superb, watery and yeah, it doesn't feel very solid. It's just pouring straight from my bum and like just coming out and it's yeah, it's ju",0.3868458274398868,-0.3821574234619533,0.316582086708462,1.4124049420388436,Non-Hallucination Error,no_hallucination,member_5,,primock_medical_noisy_labels.csv,,,,,/content/primock57/audio/day1_consultation11_patient.wav,0,3.5005617141723633,33.134058602700314,2.87432599067688,0.0,0.5194805194805194,154,0,1,0.5340823449341736
librispeech_fallback,ls_0043__pink_10dB,HE HAS GONE AND GONE FOR GOOD ANSWERED POLYCHROME WHO HAD MANAGED TO SQUEEZE INTO THE ROOM BESIDE THE DRAGON AND HAD WITNESSED THE OCCURRENCES WITH MUCH INTEREST,"He has gone, and gone for good,"" answered Polychrome, who had managed to squeeze into the room beside the dragon, and had witnessed the occurrences with much interest.",1.0,-0.147774684719923,0.0047488003037869,1.3577235772357723,Hallucination Error,hallucination,,,librispeech_annotation_noisy.csv,,unknown,pink,10.0,,1,4.798722267150879,121.35525881355734,2.9871699810028076,0.0,0.7941176470588235,34,1,0,0.3347751556479786
commonvoice,ls_14,LINNELL'S PICTURES ARE A SORT OF UP GUARDS AND AT EM PAINTINGS AND MASON'S EXQUISITE IDYLLS ARE AS NATIONAL AS A JINGO POEM MISTER BIRKET FOSTER'S LANDSCAPES SMILE AT ONE MUCH IN THE SAME WAY THAT MISTER CARKER USED TO FLASH HIS TEETH AND MISTER JOHN COLLIER GIVES HIS SITTER A CHEERFUL SLAP ON THE BACK BEFORE HE SAYS LIKE A SHAMPOOER IN A TURKISH BATH NEXT MAN,"Linnell's pictures are a sort of Up Guards and Adam paintings, and Mason's exquisite idles are as national as a jingle poem. Mr. Birkut Foster's landscapes smile at one much in the same way that Mr. Carker used to flash his teeth. And Mr. John Collier gives his sitter a cheerful slap on the back, before he says, like a shampoo and a Turkish bath. Next man!",1.0,-0.354710714,0.010752319,1.260600677,Hallucination Error,hallucination,mishr,,commonvoice_annotation_completed .csv,,,,,,1,5.1453351974487305,171.62900463473278,3.6738317012786865,0.0,0.7666666666666667,90,1,0,0.35135227859047763
adversarial,adv_8230-279154-0041,THE DEFINITION OF MY EXPERIENCE IS DIFFICULT BROADLY SPEAKING IT IS EVERYTHING THAT IS CONNECTED WITH WHAT I AM EXPERIENCING NOW BY CERTAIN LINKS OF WHICH THE VARIOUS FORMS OF MEMORY ARE AMONG THE MOST IMPORTANT,The definition of my experience is difficult. Longest reason is everything that's been acted with what I'm experiencing now by certain of which the various ones I've never heard on the most important.,1.0,-0.5017849880716075,0.1219553798437118,1.3888888888888886,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.276674747467041,195.71798038476643,3.0185680389404297,0.0,0.8717948717948718,39,1,0,0.28357695722884996
