dataset,sample_id,reference_text,pred_text,wer,avg_logprob,no_speech_prob,compression_ratio,label_3class,hallucination_binary,annotator_id,notes,source_file,meeting_id,speaker,noise_type,snr_db,audio_path,y,lm_avg_neg_logprob,lm_perplexity,lm_surprisal_std,repetition_ratio,unique_token_ratio,token_count
adversarial,adv_260-123286-0023,THE RAFT WAS HEAVED UP ON A WATERY MOUNTAIN AND PITCHED DOWN AGAIN AT A DISTANCE OF TWENTY FATHOMS,The route will speed up our water mountain and it's challenging that this is a 20-ounce.,1.0,-0.9193466020667036,0.0507272966206073,1.0602409638554218,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.445417404174805,231.6939695615193,3.548927068710327,0.0,1.0,20
adversarial,adv_1320-122612-0012,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE OFFALS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES,The Exposed Grands were lying around the screen. The Opels of the year was shattering about the place. The dreams were evident marks that had not been Browns by the horses.,1.0333333333333334,-0.7065086364746094,0.192761018872261,1.3333333333333333,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.727810859680176,307.29581784254884,4.140054702758789,0.0,0.8108108108108109,37
adversarial,adv_3575-170457-0024,I DON'T ALWAYS SUCCEED FOR SOMETIMES WHEN I'M TEACHING OR SEWING I WOULD RATHER BE READING OR WRITING BUT I TRY TO DENY MYSELF AND MY FATHER'S APPROBATION AMPLY REWARDED ME FOR THE PRIVATION,"I don't always succeed, because sometimes when I'm teaching or studying, I would rather be reading or writing, but I try to deny my thought, and my father's affirmation, and we reward him with permission.",0.9411764705882352,-0.4202137756347656,0.0874821990728378,1.4166666666666667,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.073645114898682,58.770798940920685,3.040484666824341,0.0,0.7954545454545454,44
adversarial,adv_7176-88083-0006,IT MIGHT HAVE SEEMED THAT A TROUT OF THIS SIZE WAS A FAIRLY SUBSTANTIAL MEAL,It might have seen the drop of this isalaphera with substantial meal.,1.0,-0.8832141876220703,0.1118905693292617,1.0147058823529411,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,6.090127944946289,441.4778923978789,3.0247414112091064,0.0,1.0,17
adversarial,adv_4446-2271-0015,A LITTLE ATTACK OF NERVES POSSIBLY,All the work has been done as part of it.,1.6666666666666667,-0.8162732124328613,0.0973176509141922,0.8723404255319149,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,3.2921652793884277,26.901048926249207,2.3900656700134277,0.0,1.0,11
adversarial,adv_6930-76324-0026,ISN'T HE THE GREATEST FOR GETTING INTO ODD CORNERS,I think he's the greatest comedian of all colors.,1.0,-0.7848572049822126,0.2551473677158355,0.9074074074074074,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.623622417449951,101.8623525850647,4.265514373779297,0.0,1.0,11
adversarial,adv_3575-170457-0043,HOWEVER REMEMBERING WHAT YOU TOLD ME NAMELY THAT YOU HAD COMMENDED THE MATTER TO A HIGHER DECISION THAN OURS AND THAT YOU WERE RESOLVED TO SUBMIT WITH RESIGNATION TO THAT DECISION WHATEVER IT MIGHT BE I HOLD IT MY DUTY TO YIELD ALSO AND TO BE SILENT IT MAY BE ALL FOR THE BEST,"However, remembering what you told me, namely that you have tremendous matters to hide decision-making, and that children will often submit in their donations that decision, whatever I do, can hold it in my view to build also and to the sound that they can be all for that.",1.0,-0.6854623556137085,0.0685060247778892,1.6058823529411768,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.204916477203369,182.16565714822892,3.4179577827453613,0.0,0.7368421052631579,57
adversarial,adv_4077-13751-0006,THEIR EYES WERE FROM THE FIRST TURNED IN ANTICIPATION TOWARD THE EVENING SUN NOT MERELY THAT THE WORK OF PROSELYTING SHOULD BE CARRIED ON IN THE WEST BUT THAT THE HEADQUARTERS OF THE CHURCH SHOULD BE THERE ESTABLISHED,"Their eyes will come at first, and they will be in anticipation for the evening sun. While apparently that would work with oscillation to be carried on to the west, whether the headquarters of the church should be there as half-wished.",1.0789473684210529,-0.5139823124326509,0.1317192316055297,1.4873417721518989,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.701027870178223,110.06024197230587,3.2098946571350098,0.0,0.8163265306122449,49
adversarial,adv_4992-41797-0016,THEY COULDN'T RUN NOR MOVE THEY'RE JUST PASTEBOARD,"They couldn't run a noob, they just paced Lord.",1.125,-0.6538377649643842,0.0376839190721511,0.8867924528301887,Non-Hallucination Error,no_hallucination,member_4,,adversarial_labels (2).csv,,,,,,0,5.983802318572998,396.9468206027574,3.826739549636841,0.0,1.0,13
adversarial,adv_5142-33396-0049,HERE FRIEND TAKE IT AND HE THRUST IT INTO THE FARMER'S HAND,"Here, friend, take it and crush it into the marmots hand.",1.0,-0.9152063068590666,0.1279720515012741,0.9344262295081968,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.2357354164123535,187.86721618797924,3.6184608936309814,0.0,0.875,16
adversarial,adv_5142-36600-0001,IN DETERMINING WHETHER TWO OR MORE ALLIED FORMS OUGHT TO BE RANKED AS SPECIES OR VARIETIES NATURALISTS ARE PRACTICALLY GUIDED BY THE FOLLOWING CONSIDERATIONS NAMELY THE AMOUNT OF DIFFERENCE BETWEEN THEM AND WHETHER SUCH DIFFERENCES RELATE TO FEW OR MANY POINTS OF STRUCTURE AND WHETHER THEY ARE OF PHYSIOLOGICAL IMPORTANCE BUT MORE ESPECIALLY WHETHER THEY ARE CONSTANT,"The turning of the two more allocomontal octenarachnocephalities, that was surprisingly guided by the following iteration, namely the amount of difference between them and the destructive difference that relates to you or many forms of structure and whether they are physiological importance, but more especially whether they are conscious.",1.0,-0.704762434348082,0.3085455298423767,1.642512077294686,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.768454074859619,320.04258813480277,4.004675388336182,0.0,0.7741935483870968,62
adversarial,adv_8224-274384-0001,THE SCOTTISH GENERALS AND COMMISSIONERS AFFECTED GREAT SURPRISE ON THE APPEARANCE OF THE KING AND THOUGH THEY PAID HIM ALL THE EXTERIOR RESPECT DUE TO HIS DIGNITY THEY INSTANTLY SET A GUARD UPON HIM UNDER COLOR OF PROTECTION AND MADE HIM IN REALITY A PRISONER,"The Scottish Daryl and the Englishmen had to great supply the imperative thing, and none had taken all the exuberant respect due to indignity. The incident had set the bar appalling under colour of protection, and they didn't in reality, because of it.",1.0,-0.8782660576605028,0.2877527773380279,1.4736842105263157,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.474767684936523,238.59503127180443,4.187193870544434,0.0,0.7735849056603774,53
adversarial,adv_6829-68771-0000,SO TO THE SURPRISE OF THE DEMOCRATIC COMMITTEE AND ALL HIS FRIENDS MISTER HOPKINS ANNOUNCED THAT HE WOULD OPPOSE FORBES'S AGGRESSIVE CAMPAIGN WITH AN EQUAL AGGRESSIVENESS AND SPEND AS MANY DOLLARS IN DOING SO AS MIGHT BE NECESSARY,"So, to the surprise of the decrepit committee and all the credits, Mr. Hawkins announced that he would close forward to the first campaign with equal successes, and expected as many dollars to do so as necessary.",1.0,-0.7314261578499003,0.1602944135665893,1.394736842105263,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.622505187988281,101.74861251243259,3.7334439754486084,0.0,0.7674418604651163,43
adversarial,adv_5105-28240-0022,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED,It was on the last day of January. The repairs at the sooner were completed.,1.0,-0.2720483541488647,0.0554145611822605,1.027027027027027,Non-Hallucination Error,no_hallucination,member_4,,adversarial_labels (2).csv,,,,,,0,4.338462829589844,76.58971735801981,3.69386625289917,0.0,0.8823529411764706,17
adversarial,adv_8455-210777-0011,I DID NOT MEAN SAID CAPTAIN BATTLEAX TO TOUCH UPON PUBLIC SUBJECTS AT SUCH A MOMENT AS THIS,I did not mean to have my life. I thought you were on all the subjects I was more into than this.,1.1666666666666667,-0.6384878487422548,0.1974732875823974,1.1411764705882352,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.266191005706787,71.2497282927775,2.530860424041748,0.0,0.9166666666666666,24
adversarial,adv_6829-68771-0032,HOWEVER HER FEATURES AND FORM MIGHT REPRESS ANY EVIDENCE OF NERVOUSNESS THESE HANDS TOLD A DIFFERENT STORY,"However, teachers of order might procrastinate and it's a nervousness. These hands told a different story.",1.0,-0.588468246459961,0.1276619285345077,1.127659574468085,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.0188164710998535,151.23221014236526,3.647467851638794,0.0,0.9130434782608695,23
adversarial,adv_1089-134686-0007,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,"a hole to lose it in difference, the rain in the soul.",1.5,-0.6550403482773725,0.1150744035840034,0.9473684210526316,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,6.0936384201049805,443.03041302042715,4.269688606262207,0.0,0.8571428571428571,14
adversarial,adv_5683-32879-0022,I LIKE YOU STILL RACHEL I'M SURE I'LL ALWAYS LIKE YOU,"I like you so much, I'm sure I'll over-due you.",0.9090909090909092,-0.7730084419250488,0.3474685847759247,0.94,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,3.6754603385925293,39.46682077683118,2.9369664192199707,0.0,0.875,16
adversarial,adv_5639-40744-0010,IT IS THE ONLY AMENDS I ASK OF YOU FOR THE WRONG YOU HAVE DONE ME,"It is the only amendment I ask of you, the wrong done.",0.9375,-0.5640410815968233,0.2381593137979507,0.9473684210526316,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.114192008972168,166.36630418149784,2.6070334911346436,0.0,0.9285714285714286,14
adversarial,adv_908-157963-0025,I SEE THEY LAY HELPLESS AND NAKED WEEPING AND NONE TO ANSWER NONE TO CHERISH THEE WITH MOTHERS SMILES,I see a way that would have been needed. Needed to know names. None is yours to remind us of.,1.0,-0.7697941564744518,0.2832534313201904,1.120481927710843,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.715697765350342,111.68671511111118,3.0651233196258545,0.0,0.875,24
adversarial,adv_2961-961-0021,BUT I WOULD NOT SPEAK AT THE TIME BECAUSE I WANTED TO REFRESH MY MEMORY,"I'm not stupid, I'm a human, you're a professional.",1.0,-1.2050827874077692,0.3542655706405639,0.9107142857142856,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,3.3860106468200684,29.547840061646756,2.360001802444458,0.0,0.8,15
adversarial,adv_8455-210777-0042,YOU HEAR WHAT SIR FERDINANDO BROWN HAS SAID REPLIED CAPTAIN BATTLEAX,You hear what Sir Birdman will say about Captain Alex?,1.0,-1.143710199991862,0.1302470713853836,0.8709677419354839,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.8713698387146,354.7345767540435,3.5580127239227295,0.0,1.0,12
adversarial,adv_237-134500-0037,BUT EMIL IF I UNDERSTAND THEN ALL OUR GOOD TIMES ARE OVER WE CAN NEVER DO NICE THINGS TOGETHER ANY MORE,"The radio, if I understand, can all our flip times are over. We can never be like this together anymore.",0.9523809523809524,-0.6675189445758688,0.1702545285224914,1.1063829787234043,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.109665393829346,165.61492982399338,3.1904854774475098,0.0,0.875,24
adversarial,adv_4446-2273-0002,LAMB WOULDN'T CARE A GREAT DEAL ABOUT MANY OF THEM I FANCY,I would care to do it without having to have a high dancing.,1.0833333333333333,-1.1235563614789177,0.2425292283296585,0.967741935483871,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.78107213973999,119.23211503042317,3.261305809020996,0.0,0.9285714285714286,14
adversarial,adv_908-157963-0012,BUT THEL IS LIKE A FAINT CLOUD KINDLED AT THE RISING SUN I VANISH FROM MY PEARLY THRONE AND WHO SHALL FIND MY PLACE,"But hell is like a cave-cloth, gilded by the sun. I lay a short night-dreaming drum, and you shall find my place.",0.9583333333333334,-0.8385539910732172,0.1049219593405723,1.13,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.869571208953857,130.265048432973,3.276775360107422,0.0,0.875,32
adversarial,adv_8230-279154-0002,WHETHER OR NOT THIS PRINCIPLE IS LIABLE TO EXCEPTIONS EVERYONE WOULD AGREE THAT IS HAS A BROAD MEASURE OF TRUTH THOUGH THE WORD EXACTLY MIGHT SEEM AN OVERSTATEMENT AND IT MIGHT SEEM MORE CORRECT TO SAY THAT IDEAS APPROXIMATELY REPRESENT IMPRESSIONS,"When they're not dispensable and reliable to exceptions, everyone would agree that it has a broad measure of truth. The other word is exactly what might seem to overstate. And it might seem more correct to say that I did it across the country to represent the impressions.",1.170731707317073,-0.5106453062996031,0.1536045372486114,1.5027624309392265,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.675175189971924,107.25135480812435,3.1913914680480957,0.0,0.8,55
adversarial,adv_2830-3980-0000,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,In every way they talk under on the 40th St. Paul.,1.0,-0.6244962355669808,0.169987142086029,0.925925925925926,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.776762962341309,322.7128641379524,3.123767852783203,0.0,0.9285714285714286,14
adversarial,adv_4446-2271-0008,IRENE BURGOYNE ONE OF HER FAMILY TOLD ME IN CONFIDENCE THAT THERE WAS A ROMANCE SOMEWHERE BACK IN THE BEGINNING,"I need her going, one of her family told me in Congress that there was a woman at some of her dad's in the beginning.",1.25,-0.6005521589709867,0.0930797383189201,1.2061855670103092,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.599878787994385,99.47225767930728,2.982414960861206,0.0,0.8571428571428571,28
adversarial,adv_4992-41806-0017,WE SHUT OUR EYES THE FLOWERS BLOOM ON WE MURMUR BUT THE CORN EARS FILL WE CHOOSE THE SHADOW BUT THE SUN THAT CASTS IT SHINES BEHIND US STILL,"We shed our eyes, and the flowers move on. We run her with four years' filth. We choose a shadow by the sun that casted shunts. We hurt us still.",1.0344827586206895,-0.6063464482625326,0.0691750943660736,1.3063063063063065,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.48567533493042,241.21178775069816,4.079723358154297,0.0,0.8461538461538461,39
adversarial,adv_7021-85628-0022,AND ALL HIS BROTHERS AND SISTERS STOOD ROUND AND LISTENED WITH THEIR MOUTHS OPEN,and hold his brothers and sisters stood around and listened with their mouths open.,1.0,-0.4586157268948025,0.1755931377410888,1.1527777777777777,Non-Hallucination Error,no_hallucination,member_4,,adversarial_labels (2).csv,,,,,,0,4.695339202880859,109.43592332721491,3.7727842330932617,0.0,0.9333333333333333,15
adversarial,adv_3575-170457-0053,BUT ANNE HAD BEGUN TO SUFFER JUST BEFORE THE HOLIDAYS AND CHARLOTTE WATCHED OVER HER YOUNGER SISTERS WITH THE JEALOUS VIGILANCE OF SOME WILD CREATURE THAT CHANGES HER VERY NATURE IF DANGER THREATENS HER YOUNG,"But Anne had begun to suffer just before the holidays, and Charlotte watched over her and her other sisters with the jealous image of her to some wild creature, and it changes her very nature in seeing her friends and young.",1.1714285714285717,-0.4993450787602638,0.1386923342943191,1.4834437086092715,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.835631847381592,125.91811911080556,3.0676872730255127,0.0,0.7727272727272727,44
adversarial,adv_7127-75947-0039,IN FACT THE SOUND OF MADAME'S AND THE QUEEN'S CARRIAGES COULD BE HEARD IN THE DISTANCE UPON THE HARD DRY GROUND OF THE ROADS FOLLOWED BY THE MOUNTED CAVALIERS,"In fact, the sound of the dams and the clean scourges could be heard in the distance along the hard, dry ground of the roads, followed by an unending outhear.",1.0344827586206895,-0.7058898438798621,0.0795947685837745,1.3859649122807018,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,4.555004596710205,95.10719241477514,3.5416789054870605,0.0,0.7948717948717948,39
adversarial,adv_8555-284449-0006,DON'T WORRY SIZZLE DEAR IT'LL ALL COME RIGHT PRETTY SOON,"Don't worry, Mrs. O'Bare. They all come right to you, too.",1.1,-0.7753425598144531,0.1819888800382614,0.90625,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,3.674823522567749,39.441695673796566,2.2436811923980713,0.0,0.85,20
adversarial,adv_3570-5696-0003,A RECONCILIATION BETWEEN THE TWO CONFLICTING REQUIREMENTS IS EFFECTED BY A RESORT TO MAKE BELIEVE MANY AND INTRICATE POLITE OBSERVANCES AND SOCIAL DUTIES OF A CEREMONIAL NATURE ARE DEVELOPED MANY ORGANIZATIONS ARE FOUNDED WITH SOME SPECIOUS OBJECT OF AMELIORATION EMBODIED IN THEIR OFFICIAL STYLE AND TITLE THERE IS MUCH COMING AND GOING AND A DEAL OF TALK TO THE END THAT THE TALKERS MAY NOT HAVE OCCASION TO REFLECT ON WHAT IS THE EFFECTUAL ECONOMIC VALUE OF THEIR TRAFFIC,I reckon...,1.0,-0.8571110566457113,0.3795009553432464,0.5789473684210527,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,12.10574722290039,180908.60227395,5.56735372543335,0.0,1.0,3
adversarial,adv_6930-76324-0024,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,They say elimination of human life will freeze the world.,1.0,-0.644272940499442,0.2921067476272583,0.9047619047619048,Hallucination Error,hallucination,member_4,,adversarial_labels (2).csv,,,,,,1,5.528538703918457,251.77572319558286,4.375868320465088,0.0,1.0,11
